Adv_ID,CH-lvl,size,level_id,name,tier,snakes,path_mode,path_count,total_unique_solutions,solves_file,solve_count,tilebag_key,tiles_json
2478,,5x5,5x5-0B-AGG,AGG,0B,1,single,1,1,5x5-0B-AGG.json,1,DB_DS_ET_HL_LC_LL_QC_SH_UTx4,"{""DB"": 1, ""DS"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""QC"": 1, ""SH"": 1, ""UT"": 4}"
2479,,5x5,5x5-0B-AGH,AGH,0B,1,single,1,1,5x5-0B-AGH.json,1,DB_ET_HL_LC_LRx2_SH_SZ_UTx4,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LR"": 2, ""SH"": 1, ""SZ"": 1, ""UT"": 4}"
2480,,5x5,5x5-0B-AGI,AGI,0B,1,single,1,3,5x5-0B-AGI.json,3,ET_LC_LR_QC_RC_SH_SZ_UTx5,"{""ET"": 1, ""LC"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 5}"
2481,,5x5,5x5-0B-AGJ,AGJ,0B,1,single,1,1,5x5-0B-AGJ.json,1,DB_DC_ET_HL_LC_LR_SH_SS_UTx4,"{""DB"": 1, ""DC"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LR"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4}"
2482,,5x5,5x5-0B-AGK,AGK,0B,1,single,1,1,5x5-0B-AGK.json,1,DB_ET_HL_LC_SH_SZx3_UTx4,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""SH"": 1, ""SZ"": 3, ""UT"": 4}"
2483,,5x5,5x5-0B-AGL,AGL,0B,1,single,1,1,5x5-0B-AGL.json,1,DB_ET_HL_LC_SH_SS_SZx2_UTx4,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""SH"": 1, ""SS"": 1, ""SZ"": 2, ""UT"": 4}"
2484,,5x5,5x5-0B-AGM,AGM,0B,1,single,1,1,5x5-0B-AGM.json,1,DB_ET_HL_LC_SH_SSx2_SZ_UTx4,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""SH"": 1, ""SS"": 2, ""SZ"": 1, ""UT"": 4}"
2485,,5x5,5x5-0B-AGN,AGN,0B,1,single,1,1,5x5-0B-AGN.json,1,DB_DC_DS_ET_HL_LC_SH_SS_UTx4,"{""DB"": 1, ""DC"": 1, ""DS"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4}"
2486,,5x5,5x5-0B-AGO,AGO,0B,1,single,1,3,5x5-0B-AGO.json,3,DB_DS_ET_LC_LL_SH_UTx4_VLx2,"{""DB"": 1, ""DS"": 1, ""ET"": 1, ""LC"": 1, ""LL"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
2487,,5x5,5x5-0B-AGP,AGP,0B,1,single,1,4,5x5-0B-AGP.json,4,DB_ET_LC_QC_SH_SZ_UTx4_VLx2,"{""DB"": 1, ""ET"": 1, ""LC"": 1, ""QC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4, ""VL"": 2}"
2488,,5x5,5x5-0B-AGQ,AGQ,0B,1,single,1,1,5x5-0B-AGQ.json,1,DB_DSx2_ET_LC_SH_UTx4_VLx2,"{""DB"": 1, ""DS"": 2, ""ET"": 1, ""LC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
2489,,5x5,5x5-0B-AGR,AGR,0B,1,single,1,6,5x5-0B-AGR.json,6,DB_DS_ET_LC_LLx2_SH_UTx4_VL,"{""DB"": 1, ""DS"": 1, ""ET"": 1, ""LC"": 1, ""LL"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
2490,,5x5,5x5-0B-AGS,AGS,0B,1,single,1,2,5x5-0B-AGS.json,2,DB_ET_LC_LL_LR_QC_SH_UTx4_VL,"{""DB"": 1, ""ET"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
2491,,5x5,5x5-0B-AGT,AGT,0B,1,single,1,2,5x5-0B-AGT.json,2,DB_ET_LC_LL_QC_SH_SZ_UTx4_VL,"{""DB"": 1, ""ET"": 1, ""LC"": 1, ""LL"": 1, ""QC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4, ""VL"": 1}"
2492,,5x5,5x5-0B-AGU,AGU,0B,1,single,1,1,5x5-0B-AGU.json,1,DB_DC_ET_LC_LL_LR_SH_UTx4_VL,"{""DB"": 1, ""DC"": 1, ""ET"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
2493,,5x5,5x5-0B-AGV,AGV,0B,1,single,1,6,5x5-0B-AGV.json,6,DB_ET_LC_LL_SH_SS_SZ_UTx4_VL,"{""DB"": 1, ""ET"": 1, ""LC"": 1, ""LL"": 1, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 4, ""VL"": 1}"
2494,,5x5,5x5-0B-AGW,AGW,0B,1,single,1,3,5x5-0B-AGW.json,3,DB_ET_LC_LL_QCx2_SH_UTx4_VL,"{""DB"": 1, ""ET"": 1, ""LC"": 1, ""LL"": 1, ""QC"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
2495,,5x5,5x5-0B-AGX,AGX,0B,1,single,1,1,5x5-0B-AGX.json,1,DB_ET_LC_LRx2_QC_SH_UTx4_VL,"{""DB"": 1, ""ET"": 1, ""LC"": 1, ""LR"": 2, ""QC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
2496,,5x5,5x5-0B-AGY,AGY,0B,1,single,1,1,5x5-0B-AGY.json,1,DB_DC_ET_LC_LRx2_SH_UTx4_VL,"{""DB"": 1, ""DC"": 1, ""ET"": 1, ""LC"": 1, ""LR"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
2497,,5x5,5x5-0B-AGZ,AGZ,0B,1,single,1,2,5x5-0B-AGZ.json,2,DB_DS_ET_HLx2_RC_SH_UTx5,"{""DB"": 1, ""DS"": 1, ""ET"": 1, ""HL"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 5}"
2498,,5x5,5x5-0B-AHA,AHA,0B,1,single,1,2,5x5-0B-AHA.json,2,DB_ET_LC_LR_SH_SS_SZ_UTx4_VL,"{""DB"": 1, ""ET"": 1, ""LC"": 1, ""LR"": 1, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 4, ""VL"": 1}"
2499,,5x5,5x5-0B-AHB,AHB,0B,1,single,1,1,5x5-0B-AHB.json,1,DB_DSx2_ET_LC_LR_SH_UTx4_VL,"{""DB"": 1, ""DS"": 2, ""ET"": 1, ""LC"": 1, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
2500,,5x5,5x5-0B-AHC,AHC,0B,1,single,1,2,5x5-0B-AHC.json,2,DB_DS_ET_LC_LR_SH_SZ_UTx4_VL,"{""DB"": 1, ""DS"": 1, ""ET"": 1, ""LC"": 1, ""LR"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4, ""VL"": 1}"
2501,,5x5,5x5-0B-AHD,AHD,0B,1,single,1,3,5x5-0B-AHD.json,3,DB_DC_ET_LC_LR_SH_SZ_UTx4_VL,"{""DB"": 1, ""DC"": 1, ""ET"": 1, ""LC"": 1, ""LR"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4, ""VL"": 1}"
2502,,5x5,5x5-0B-AHE,AHE,0B,1,single,1,6,5x5-0B-AHE.json,6,DB_ET_LC_QC_SH_SZx2_UTx4_VL,"{""DB"": 1, ""ET"": 1, ""LC"": 1, ""QC"": 1, ""SH"": 1, ""SZ"": 2, ""UT"": 4, ""VL"": 1}"
2503,,5x5,5x5-0B-AHF,AHF,0B,1,single,1,1,5x5-0B-AHF.json,1,DB_DC_ET_LC_QC_SH_SZ_UTx4_VL,"{""DB"": 1, ""DC"": 1, ""ET"": 1, ""LC"": 1, ""QC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4, ""VL"": 1}"
2504,,5x5,5x5-0B-AHG,AHG,0B,1,single,1,4,5x5-0B-AHG.json,4,DB_ET_LC_LL_LR_QC_SH_SZ_UTx4,"{""DB"": 1, ""ET"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4}"
2505,,5x5,5x5-0B-AHH,AHH,0B,1,single,1,1,5x5-0B-AHH.json,1,DB_ET_LC_LL_LR_QC_SH_SS_UTx4,"{""DB"": 1, ""ET"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4}"
2506,,5x5,5x5-0B-AHI,AHI,0B,1,single,1,1,5x5-0B-AHI.json,1,DB_DS_ET_LC_LL_SH_SZx2_UTx4,"{""DB"": 1, ""DS"": 1, ""ET"": 1, ""LC"": 1, ""LL"": 1, ""SH"": 1, ""SZ"": 2, ""UT"": 4}"
2507,,5x5,5x5-0B-AHJ,AHJ,0B,1,single,1,3,5x5-0B-AHJ.json,3,DB_DS_ET_LC_LL_SH_SS_SZ_UTx4,"{""DB"": 1, ""DS"": 1, ""ET"": 1, ""LC"": 1, ""LL"": 1, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 4}"
2508,,5x5,5x5-0B-AHK,AHK,0B,1,single,1,2,5x5-0B-AHK.json,2,DB_ET_HL_RC_SH_SZ_UTx5_VL,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""RC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 5, ""VL"": 1}"
2509,,5x5,5x5-0B-AHL,AHL,0B,1,single,1,1,5x5-0B-AHL.json,1,DB_DS_ET_LC_LL_QC_SH_SZ_UTx4,"{""DB"": 1, ""DS"": 1, ""ET"": 1, ""LC"": 1, ""LL"": 1, ""QC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4}"
2510,,5x5,5x5-0B-AHM,AHM,0B,1,single,1,1,5x5-0B-AHM.json,1,DB_DC_ET_LC_LL_QC_SH_SZ_UTx4,"{""DB"": 1, ""DC"": 1, ""ET"": 1, ""LC"": 1, ""LL"": 1, ""QC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4}"
2511,,5x5,5x5-0B-AHN,AHN,0B,1,single,1,1,5x5-0B-AHN.json,1,DB_DS_ET_LC_LR_SH_SS_SZ_UTx4,"{""DB"": 1, ""DS"": 1, ""ET"": 1, ""LC"": 1, ""LR"": 1, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 4}"
2512,,5x5,5x5-0B-AHO,AHO,0B,1,single,1,1,5x5-0B-AHO.json,1,DB_DS_ET_LC_LR_QC_SH_SZ_UTx4,"{""DB"": 1, ""DS"": 1, ""ET"": 1, ""LC"": 1, ""LR"": 1, ""QC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4}"
2513,,5x5,5x5-0B-AHP,AHP,0B,1,single,1,1,5x5-0B-AHP.json,1,DS_ET_HLx2_LC_LL_SH_UTx4_VL,"{""DS"": 1, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
2514,,5x5,5x5-0B-AHQ,AHQ,0B,1,single,1,2,5x5-0B-AHQ.json,2,ET_HLx2_LC_LL_SH_SS_UTx4_VL,"{""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4, ""VL"": 1}"
2515,,5x5,5x5-0B-AHR,AHR,0B,1,single,1,1,5x5-0B-AHR.json,1,DS_ET_HLx2_LC_LR_SH_UTx4_VL,"{""DS"": 1, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
2516,,5x5,5x5-0B-AHS,AHS,0B,1,single,1,2,5x5-0B-AHS.json,2,DSx2_ET_HLx2_LC_SH_UTx4_VL,"{""DS"": 2, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
2517,,5x5,5x5-0B-AHT,AHT,0B,1,single,1,4,5x5-0B-AHT.json,4,ET_HLx2_LC_LL_SH_SS_SZ_UTx4,"{""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 1, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 4}"
2518,,5x5,5x5-0B-AHU,AHU,0B,1,single,1,3,5x5-0B-AHU.json,3,DC_ET_HLx2_LC_LL_LR_SH_UTx4,"{""DC"": 1, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""SH"": 1, ""UT"": 4}"
2519,,5x5,5x5-0B-AHV,AHV,0B,1,single,1,4,5x5-0B-AHV.json,4,ET_HLx2_LC_LL_QCx2_SH_UTx4,"{""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 1, ""QC"": 2, ""SH"": 1, ""UT"": 4}"
2520,,5x5,5x5-0B-AHW,AHW,0B,1,single,1,1,5x5-0B-AHW.json,1,DC_ET_HLx2_LC_LL_SH_SS_UTx4,"{""DC"": 1, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4}"
2521,,5x5,5x5-0B-AHX,AHX,0B,1,single,1,1,5x5-0B-AHX.json,1,DCx2_ET_HLx2_LC_LL_SH_UTx4,"{""DC"": 2, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 1, ""SH"": 1, ""UT"": 4}"
2522,,5x5,5x5-0B-AHY,AHY,0B,1,single,1,1,5x5-0B-AHY.json,1,ET_HLx2_LC_LRx2_SH_SS_UTx4,"{""ET"": 1, ""HL"": 2, ""LC"": 1, ""LR"": 2, ""SH"": 1, ""SS"": 1, ""UT"": 4}"
2523,,5x5,5x5-0B-AHZ,AHZ,0B,1,single,1,1,5x5-0B-AHZ.json,1,ET_HLx2_LC_LR_SH_SSx2_UTx4,"{""ET"": 1, ""HL"": 2, ""LC"": 1, ""LR"": 1, ""SH"": 1, ""SS"": 2, ""UT"": 4}"
2524,,5x5,5x5-0B-AIA,AIA,0B,1,single,1,3,5x5-0B-AIA.json,3,ET_HLx2_LC_LR_SH_SS_SZ_UTx4,"{""ET"": 1, ""HL"": 2, ""LC"": 1, ""LR"": 1, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 4}"
2525,,5x5,5x5-0B-AIB,AIB,0B,1,single,1,1,5x5-0B-AIB.json,1,DS_ET_HLx2_LC_LR_SH_SS_UTx4,"{""DS"": 1, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LR"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4}"
2526,,5x5,5x5-0B-AIC,AIC,0B,1,single,1,1,5x5-0B-AIC.json,1,DS_ET_HLx2_LC_LR_QC_SH_UTx4,"{""DS"": 1, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LR"": 1, ""QC"": 1, ""SH"": 1, ""UT"": 4}"
2527,,5x5,5x5-0B-AID,AID,0B,1,single,1,1,5x5-0B-AID.json,1,DB_DS_ET_HL_RC_SH_UTx5_VL,"{""DB"": 1, ""DS"": 1, ""ET"": 1, ""HL"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 5, ""VL"": 1}"
2528,,5x5,5x5-0B-AIE,AIE,0B,1,single,1,1,5x5-0B-AIE.json,1,DC_ET_HLx2_LC_QC_SH_SS_UTx4,"{""DC"": 1, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""QC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4}"
2529,,5x5,5x5-0B-AIF,AIF,0B,1,single,1,2,5x5-0B-AIF.json,2,ET_HL_LC_SH_SS_UTx4_VLx3,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4, ""VL"": 3}"
2530,,5x5,5x5-0B-AIG,AIG,0B,1,single,1,3,5x5-0B-AIG.json,3,DC_ET_HL_LC_LL_SH_UTx4_VLx2,"{""DC"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
2531,,5x5,5x5-0B-AIH,AIH,0B,1,single,1,3,5x5-0B-AIH.json,3,DS_ET_HL_LC_LR_SH_UTx4_VLx2,"{""DS"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
2532,,5x5,5x5-0B-AII,AII,0B,1,single,1,4,5x5-0B-AII.json,4,DC_ET_HL_LC_QC_SH_UTx4_VLx2,"{""DC"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""QC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 2}"
2533,,5x5,5x5-0B-AIJ,AIJ,0B,1,single,1,1,5x5-0B-AIJ.json,1,ET_HL_LC_LLx2_SH_SZ_UTx4_VL,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 2, ""SH"": 1, ""SZ"": 1, ""UT"": 4, ""VL"": 1}"
2534,,5x5,5x5-0B-AIK,AIK,0B,1,single,1,2,5x5-0B-AIK.json,2,ET_HL_LC_LLx2_QC_SH_UTx4_VL,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 2, ""QC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
2535,,5x5,5x5-0B-AIL,AIL,0B,1,single,1,4,5x5-0B-AIL.json,4,ET_HL_LC_LLx2_SH_SS_UTx4_VL,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 2, ""SH"": 1, ""SS"": 1, ""UT"": 4, ""VL"": 1}"
2536,,5x5,5x5-0B-AIM,AIM,0B,1,single,1,3,5x5-0B-AIM.json,3,DB_ET_HL_LL_RC_SH_SS_UTx5,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 5}"
2537,,5x5,5x5-0B-AIN,AIN,0B,1,single,1,3,5x5-0B-AIN.json,3,DS_ET_HL_LC_LL_LR_SH_UTx4_VL,"{""DS"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
2538,,5x5,5x5-0B-AIO,AIO,0B,1,single,1,1,5x5-0B-AIO.json,1,ET_HL_LC_LL_LR_SH_SS_UTx4_VL,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4, ""VL"": 1}"
2539,,5x5,5x5-0B-AIP,AIP,0B,1,single,1,7,5x5-0B-AIP.json,7,ET_HL_LC_LL_LR_SH_SZ_UTx4_VL,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4, ""VL"": 1}"
2540,,5x5,5x5-0B-AIQ,AIQ,0B,1,single,1,2,5x5-0B-AIQ.json,2,ET_HL_LC_LL_LR_QC_SH_UTx4_VL,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
2541,,5x5,5x5-0B-AIR,AIR,0B,1,single,1,5,5x5-0B-AIR.json,5,DC_ET_HL_LC_LL_LR_SH_UTx4_VL,"{""DC"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
2542,,5x5,5x5-0B-AIS,AIS,0B,1,single,1,2,5x5-0B-AIS.json,2,DC_ET_HL_LC_LL_SH_SZ_UTx4_VL,"{""DC"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4, ""VL"": 1}"
2543,,5x5,5x5-0B-AIT,AIT,0B,1,single,1,2,5x5-0B-AIT.json,2,ET_HL_LC_LRx2_SH_SS_UTx4_VL,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LR"": 2, ""SH"": 1, ""SS"": 1, ""UT"": 4, ""VL"": 1}"
2544,,5x5,5x5-0B-AIU,AIU,0B,1,single,1,1,5x5-0B-AIU.json,1,DS_ET_HL_LC_LRx2_SH_UTx4_VL,"{""DS"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LR"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
2545,,5x5,5x5-0B-AIV,AIV,0B,1,single,1,2,5x5-0B-AIV.json,2,DB_ET_HL_QC_RC_SH_SZ_UTx5,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 5}"
2546,,5x5,5x5-0B-AIW,AIW,0B,1,single,1,1,5x5-0B-AIW.json,1,ET_HL_LC_LRx2_SH_SZ_UTx4_VL,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LR"": 2, ""SH"": 1, ""SZ"": 1, ""UT"": 4, ""VL"": 1}"
2547,,5x5,5x5-0B-AIX,AIX,0B,1,single,1,3,5x5-0B-AIX.json,3,DS_ET_HL_LC_LR_SH_SZ_UTx4_VL,"{""DS"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LR"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4, ""VL"": 1}"
2548,,5x5,5x5-0B-AIY,AIY,0B,1,single,1,2,5x5-0B-AIY.json,2,ET_HL_LC_LR_QCx2_SH_UTx4_VL,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LR"": 1, ""QC"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
2549,,5x5,5x5-0B-AIZ,AIZ,0B,1,single,1,4,5x5-0B-AIZ.json,4,DS_ET_HL_LC_LR_QC_SH_UTx4_VL,"{""DS"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LR"": 1, ""QC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
2550,,5x5,5x5-0B-AJA,AJA,0B,1,single,1,2,5x5-0B-AJA.json,2,DC_ET_HL_LC_SH_SSx2_UTx4_VL,"{""DC"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""SH"": 1, ""SS"": 2, ""UT"": 4, ""VL"": 1}"
2551,,5x5,5x5-0B-AJB,AJB,0B,1,single,1,1,5x5-0B-AJB.json,1,DC_DSx2_ET_HL_LC_SH_UTx4_VL,"{""DC"": 1, ""DS"": 2, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
2552,,5x5,5x5-0B-AJC,AJC,0B,1,single,1,1,5x5-0B-AJC.json,1,DCx3_ET_HL_LC_SH_UTx4_VL,"{""DC"": 3, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
2553,,5x5,5x5-0B-AJD,AJD,0B,1,single,1,2,5x5-0B-AJD.json,2,ET_HL_LC_LLx2_LR_SH_SZ_UTx4,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 2, ""LR"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 4}"
2554,,5x5,5x5-0B-AJE,AJE,0B,1,single,1,2,5x5-0B-AJE.json,2,ET_HL_LC_LLx2_LR_QC_SH_UTx4,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 2, ""LR"": 1, ""QC"": 1, ""SH"": 1, ""UT"": 4}"
2555,,5x5,5x5-0B-AJF,AJF,0B,1,single,1,1,5x5-0B-AJF.json,1,DB_DC_ET_HL_LR_RC_SH_UTx5,"{""DB"": 1, ""DC"": 1, ""ET"": 1, ""HL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 5}"
2556,,5x5,5x5-0B-AJG,AJG,0B,1,single,1,2,5x5-0B-AJG.json,2,DC_ET_HL_LC_LLx2_LR_SH_UTx4,"{""DC"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 2, ""LR"": 1, ""SH"": 1, ""UT"": 4}"
2557,,5x5,5x5-0B-AJH,AJH,0B,1,single,1,2,5x5-0B-AJH.json,2,ET_HL_LC_LLx2_SH_SSx2_UTx4,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 2, ""SH"": 1, ""SS"": 2, ""UT"": 4}"
2558,,5x5,5x5-0B-AJI,AJI,0B,1,single,1,2,5x5-0B-AJI.json,2,DB_ET_LL_RC_SH_SS_UTx5_VL,"{""DB"": 1, ""ET"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 5, ""VL"": 1}"
2559,,5x5,5x5-0B-AJJ,AJJ,0B,1,single,1,4,5x5-0B-AJJ.json,4,DB_ET_QCx2_RC_SH_UTx5_VL,"{""DB"": 1, ""ET"": 1, ""QC"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 5, ""VL"": 1}"
2560,,5x5,5x5-0B-AJK,AJK,0B,1,single,1,2,5x5-0B-AJK.json,2,DB_DC_ET_RC_SH_SS_UTx5_VL,"{""DB"": 1, ""DC"": 1, ""ET"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 5, ""VL"": 1}"
2561,,5x5,5x5-0B-AJL,AJL,0B,1,single,1,2,5x5-0B-AJL.json,2,DB_ET_LL_LR_RC_SH_SS_UTx5,"{""DB"": 1, ""ET"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 5}"
2562,,5x5,5x5-0B-AJM,AJM,0B,1,single,1,1,5x5-0B-AJM.json,1,DB_DS_ET_LL_QC_RC_SH_UTx5,"{""DB"": 1, ""DS"": 1, ""ET"": 1, ""LL"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 5}"
2563,,5x5,5x5-0B-AJN,AJN,0B,1,single,1,1,5x5-0B-AJN.json,1,DB_ET_LR_RC_SH_SS_SZ_UTx5,"{""DB"": 1, ""ET"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 5}"
2564,,5x5,5x5-0B-AJO,AJO,0B,1,single,1,1,5x5-0B-AJO.json,1,DS_ET_HLx2_RC_SH_UTx5_VL,"{""DS"": 1, ""ET"": 1, ""HL"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 5, ""VL"": 1}"
2565,,5x5,5x5-0B-AJP,AJP,0B,1,single,1,1,5x5-0B-AJP.json,1,ET_HLx2_LR_RC_SH_SS_UTx5,"{""ET"": 1, ""HL"": 2, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 5}"
2566,,5x5,5x5-0B-AJQ,AJQ,0B,1,single,1,2,5x5-0B-AJQ.json,2,DC_ET_HLx2_RC_SH_SS_UTx5,"{""DC"": 1, ""ET"": 1, ""HL"": 2, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 5}"
2567,,5x5,5x5-0B-AJR,AJR,0B,1,single,1,1,5x5-0B-AJR.json,1,DC_ET_HL_RC_SH_UTx5_VLx2,"{""DC"": 1, ""ET"": 1, ""HL"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 5, ""VL"": 2}"
